,whole,whole,whole,whole,whole,sample,sample,sample,sample,sample,random balanced,random balanced,random balanced,random balanced,random balanced,random,random,random,random,random,smote balanced,smote balanced,smote balanced,smote balanced,smote balanced,smote,smote,smote,smote,smote,cf_random balanced,cf_random balanced,cf_random balanced,cf_random balanced,cf_random balanced,cf_random,cf_random,cf_random,cf_random,cf_random,cf_genetic balanced,cf_genetic balanced,cf_genetic balanced,cf_genetic balanced,cf_genetic balanced,cf_genetic,cf_genetic,cf_genetic,cf_genetic,cf_genetic
,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc
lg,0.6114299975043673,0.828223574986165,0.6767169179229481,0.5585955312357501,0.8832473724893042,0.6043956043956044,0.8451327433628318,0.6625,0.5729166666666666,0.8631495786516854,0.6031746031746031,0.7787610619469026,0.48717948717948717,0.7916666666666666,0.863003277153558,0.6162162162162163,0.8495575221238938,0.6626506024096386,0.59375,0.8608380149812733,0.5929203539823009,0.7920353982300885,0.5079365079365079,0.71875,0.853376638576779,0.5929203539823009,0.7920353982300885,0.5079365079365079,0.71875,0.853376638576779,0.5871559633027523,0.8008849557522124,0.5245901639344263,0.6666666666666666,0.83374297752809,0.5919282511210763,0.7986725663716814,0.52,0.6875,0.8358204588014981,0.6086956521739131,0.8008849557522124,0.5298507462686567,0.7395833333333334,0.8520306647940075,0.6200873362445415,0.8075221238938053,0.5338345864661654,0.7395833333333334,0.8512991573033707
rf,0.5578947368421052,0.8233536247924738,0.777262180974478,0.45918832649338803,0.877578708689243,0.375,0.8230088495575221,0.8076923076923077,0.25,0.8518258426966292,0.5785714285714286,0.7389380530973452,0.44021739130434784,0.8541666666666666,0.8554248595505619,0.4520547945205479,0.8230088495575221,0.7894736842105263,0.34375,0.8561563670411985,0.5588235294117647,0.7345132743362832,0.436046511627907,0.8125,0.8451398642322098,0.5588235294117647,0.7345132743362832,0.436046511627907,0.8125,0.8451398642322098,0.5827338129496403,0.7433628318584071,0.4900662251655629,0.84375,0.8519136235955056,0.5774647887323944,0.7433628318584071,0.4444444444444444,0.8541666666666666,0.8534351591760301,0.5934065934065934,0.754424778761062,0.4576271186440678,0.84375,0.8568147237827716,0.5818181818181818,0.745575221238938,0.44692737430167595,0.8541666666666666,0.8542398174157304
xgb,0.6336585365853659,0.8337576092971777,0.6807953950811093,0.5923392612859097,0.890927465389397,0.5586592178770949,0.8252212389380531,0.6024096385542169,0.5208333333333334,0.8481244147940075,0.5959183673469388,0.7809734513274337,0.4899328859060403,0.7291666666666666,0.8461786048689138,0.518918918918919,0.8030973451327433,0.5393258426966292,0.5,0.8289589185393258,0.5909090909090909,0.8053097345132744,0.5344827586206896,0.6770833333333334,0.8453300561797752,0.5909090909090909,0.8053097345132744,0.5344827586206896,0.6770833333333334,0.8453300561797752,0.5892857142857143,0.7964601769911505,0.5039370078740157,0.6875,0.8366397471910112,0.5627705627705628,0.7920353982300885,0.5078125,0.6770833333333334,0.8416432584269663,0.5955555555555555,0.7898230088495575,0.5038759689922481,0.6979166666666666,0.8436329588014981,0.591304347826087,0.7920353982300885,0.5074626865671642,0.7083333333333334,0.8486657303370787
