,whole,whole,whole,whole,whole,sample,sample,sample,sample,sample,random balanced,random balanced,random balanced,random balanced,random balanced,random,random,random,random,random,smote balanced,smote balanced,smote balanced,smote balanced,smote balanced,smote,smote,smote,smote,smote,cf_random balanced,cf_random balanced,cf_random balanced,cf_random balanced,cf_random balanced,cf_random,cf_random,cf_random,cf_random,cf_random,cf_genetic balanced,cf_genetic balanced,cf_genetic balanced,cf_genetic balanced,cf_genetic balanced,cf_genetic,cf_genetic,cf_genetic,cf_genetic,cf_genetic
,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc,f1,accuracy,precision,recall,roc_auc
lg,0.6147664490205926,0.8302346170872067,0.6871444823663254,0.5573770491803278,0.8849106296402816,0.5434782608695652,0.827433628318584,0.631578947368421,0.5102040816326531,0.8225527499135247,0.5528455284552846,0.7566371681415929,0.4594594594594595,0.7142857142857143,0.8203620431223337,0.5376344086021505,0.8097345132743363,0.6153846153846154,0.5102040816326531,0.8181713363311426,0.5217391304347826,0.7566371681415929,0.45454545454545453,0.6326530612244898,0.8058341980860141,0.5217391304347826,0.7566371681415929,0.45454545454545453,0.6326530612244898,0.8058341980860141,0.5233644859813084,0.7743362831858407,0.4827586206896552,0.6122448979591837,0.7969560705638187,0.5454545454545454,0.7699115044247787,0.47368421052631576,0.6122448979591837,0.7970713709212498,0.5739130434782609,0.7831858407079646,0.5,0.673469387755102,0.8084861063069295,0.5739130434782609,0.7831858407079646,0.5,0.673469387755102,0.8066413005880319
rf,0.5521472392638037,0.8222664895971669,0.7746835443037975,0.45081967213114754,0.8786210174799476,0.36619718309859156,0.8053097345132744,0.625,0.2653061224489796,0.8272800645682001,0.5655172413793104,0.7212389380530974,0.4270833333333333,0.8367346938775511,0.8302778738614089,0.4166666666666667,0.8141592920353983,0.5882352941176471,0.30612244897959184,0.8303931742188401,0.5294117647058824,0.7300884955752213,0.42857142857142855,0.7346938775510204,0.8129251700680272,0.5294117647058824,0.7300884955752213,0.42857142857142855,0.7346938775510204,0.8129251700680272,0.5578231292517006,0.7477876106194691,0.4444444444444444,0.8367346938775511,0.8272800645682001,0.5694444444444444,0.7256637168141593,0.4567901234567901,0.8571428571428571,0.8310849763634267,0.5467625899280576,0.7212389380530974,0.4222222222222222,0.7959183673469388,0.8228410008071025,0.562962962962963,0.7389380530973452,0.4418604651162791,0.7959183673469388,0.8220915484838003
xgb,0.6339329120077783,0.8333333333333334,0.6750524109014675,0.5892531876138434,0.8896915178048339,0.5274725274725275,0.8097345132743363,0.5714285714285714,0.4897959183673469,0.8213997463392136,0.512396694214876,0.7389380530973452,0.4305555555555556,0.6122448979591837,0.8130981206041739,0.4791666666666667,0.7787610619469026,0.48936170212765956,0.4897959183673469,0.8158653291825205,0.5178571428571429,0.7566371681415929,0.4262295081967213,0.5918367346938775,0.8023751873630808,0.5178571428571429,0.7566371681415929,0.4262295081967213,0.5918367346938775,0.8023751873630808,0.4642857142857143,0.7566371681415929,0.45161290322580644,0.5306122448979592,0.8038740920096853,0.5299145299145299,0.7566371681415929,0.45588235294117646,0.6122448979591837,0.807909604519774,0.584070796460177,0.7920353982300885,0.515625,0.6938775510204082,0.8107921134555517,0.5535714285714286,0.7787610619469026,0.47540983606557374,0.6326530612244898,0.8170183327568317
