,whole,whole,whole,whole,whole,whole,whole,random balanced,random balanced,random balanced,random balanced,random balanced,random balanced,random balanced,random,random,random,random,random,random,random,smote balanced,smote balanced,smote balanced,smote balanced,smote balanced,smote balanced,smote balanced,smote,smote,smote,smote,smote,smote,smote,cf_random balanced,cf_random balanced,cf_random balanced,cf_random balanced,cf_random balanced,cf_random balanced,cf_random balanced,cf_random,cf_random,cf_random,cf_random,cf_random,cf_random,cf_random,cf_genetic balanced,cf_genetic balanced,cf_genetic balanced,cf_genetic balanced,cf_genetic balanced,cf_genetic balanced,cf_genetic balanced,cf_genetic,cf_genetic,cf_genetic,cf_genetic,cf_genetic,cf_genetic,cf_genetic
,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted
lg,0.7317317317317318,0.7380952380952381,0.5244107744107743,0.7143401983218917,0.7380952380952381,0.8719742063492064,0.8390752765752765,0.706091527520099,0.7023809523809523,0.6489898989898991,0.7343846629560915,0.7023809523809523,0.8681547619047618,0.8652597402597402,0.7434135901551632,0.7619047619047619,0.5336700336700336,0.7260887260887261,0.7619047619047619,0.8687499999999999,0.830312049062049,0.6626611332493686,0.6428571428571429,0.6077441077441077,0.7190565532028946,0.6428571428571429,0.8566468253968251,0.8498827561327561,0.6626611332493686,0.6428571428571429,0.6077441077441077,0.7190565532028946,0.6428571428571429,0.8566468253968251,0.8498827561327561,0.7130277007025841,0.7023809523809523,0.6473063973063973,0.7403439153439153,0.7023809523809523,0.8653273809523809,0.854647667147667,0.7070665445665446,0.7261904761904762,0.49326599326599324,0.7126121005431351,0.7261904761904762,0.8525297619047618,0.8320556758056757,0.7197278911564625,0.7142857142857143,0.6632996632996633,0.7966117216117217,0.7142857142857143,0.8833333333333334,0.8564063251563252,0.7033185988882191,0.7023809523809523,0.5732323232323232,0.7207792207792207,0.7023809523809523,0.8915178571428571,0.870235088985089
rf,0.7734405590193066,0.7976190476190477,0.547979797979798,0.776045197740113,0.7976190476190477,0.8601686507936508,0.7973785473785473,0.7681568469912994,0.75,0.6759259259259259,0.7956043956043957,0.75,0.8773313492063493,0.8848605098605099,0.7861520845962147,0.8095238095238095,0.5572390572390572,0.7919799498746867,0.8095238095238095,0.8522321428571428,0.8015121452621453,0.7589271185330299,0.7619047619047619,0.6094276094276094,0.7571156573604554,0.7619047619047619,0.8583333333333333,0.8444414381914381,0.7589271185330299,0.7619047619047619,0.6094276094276094,0.7571156573604554,0.7619047619047619,0.8583333333333333,0.8444414381914381,0.7156646304433252,0.6785714285714286,0.6203703703703703,0.7801543694400838,0.6785714285714286,0.8708333333333333,0.865425084175084,0.7197479238565466,0.7380952380952381,0.6498316498316498,0.8099017384731669,0.7380952380952381,0.8670138888888889,0.8605248917748917,0.7403057025279247,0.7261904761904762,0.5867003367003367,0.7635011385011384,0.7261904761904762,0.8541170634920635,0.8065025252525252,0.7699363616414308,0.7857142857142857,0.5454545454545454,0.7572457554450351,0.7857142857142857,0.8648313492063492,0.820331289081289
xgb,0.7420289855072464,0.7619047619047619,0.5286195286195287,0.7279517867753161,0.7619047619047619,0.8678571428571429,0.8379629629629629,0.7562611952450741,0.75,0.5968013468013469,0.7646464646464647,0.75,0.8618055555555555,0.8310335497835496,0.7298085901027077,0.75,0.5193602693602694,0.7176053113553114,0.75,0.8410714285714285,0.7846921596921597,0.7561980869978226,0.7380952380952381,0.670875420875421,0.7674744897959185,0.7380952380952381,0.8468253968253967,0.8408339345839345,0.7561980869978226,0.7380952380952381,0.670875420875421,0.7674744897959185,0.7380952380952381,0.8468253968253967,0.8408339345839345,0.7590392321312086,0.7619047619047619,0.6077441077441077,0.756864006864007,0.7619047619047619,0.8656250000000001,0.8576990139490139,0.7455261674562298,0.75,0.595117845117845,0.7462240848720441,0.75,0.8555555555555556,0.8313191438191438,0.7336921069797782,0.7380952380952381,0.5151515151515151,0.7294079794079794,0.7380952380952381,0.8524305555555555,0.7978595478595478,0.7418676561533705,0.75,0.5260942760942761,0.7375145180023228,0.75,0.8795634920634922,0.858495670995671
