,whole,whole,whole,whole,whole,whole,whole,random,random,random,random,random,random,random,smote,smote,smote,smote,smote,smote,smote,cf_random,cf_random,cf_random,cf_random,cf_random,cf_random,cf_random,cf_genetic,cf_genetic,cf_genetic,cf_genetic,cf_genetic,cf_genetic,cf_genetic
,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted,f1_weighted,accuracy,balanced_accuracy,precision_weighted,recall_weighted,roc_auc_ovr_weighted,roc_auc_ovo_weighted
lg,0.5032206119162641,0.5833333333333334,0.5083333333333333,0.47348484848484845,0.5833333333333334,0.7119246031746032,0.7017256944444443,0.5020331300203313,0.5833333333333334,0.5083333333333333,0.46804249390456293,0.5833333333333334,0.7097371031746031,0.7001041666666666,0.5350220567962504,0.5333333333333333,0.5183333333333333,0.537171052631579,0.5333333333333333,0.7127364417989419,0.7032604166666666,0.5374603174603174,0.5416666666666666,0.5366666666666666,0.5833333333333334,0.5416666666666666,0.7358647486772486,0.7284930555555557,0.5177777777777777,0.6,0.525,0.4777310924369748,0.6,0.6960929232804233,0.6867222222222222
rf,0.4919084087568655,0.5666666666666667,0.4927777777777778,0.6986891385767791,0.5666666666666667,0.7533101851851851,0.7457951388888889,0.518568125168924,0.575,0.5044444444444445,0.6479083132852179,0.575,0.7586309523809524,0.753972222222222,0.5845668859649124,0.5833333333333334,0.5805555555555555,0.587962962962963,0.5833333333333334,0.7625628306878307,0.7613923611111111,0.5868301267875571,0.5916666666666667,0.5672222222222222,0.6229871175523349,0.5916666666666667,0.743953373015873,0.7363055555555555,0.5598817304699658,0.6083333333333333,0.5477777777777778,0.7024122807017543,0.6083333333333333,0.7668320105820106,0.7608854166666666
xgb,0.6093204664633236,0.6166666666666667,0.5866666666666668,0.6295072624493632,0.6166666666666667,0.7639550264550264,0.7586041666666666,0.6208100748808714,0.625,0.6022222222222222,0.6323713323713325,0.625,0.7774090608465608,0.7768437499999999,0.5836074561403509,0.5833333333333334,0.5833333333333334,0.5860566448801744,0.5833333333333334,0.7730059523809524,0.7781319444444444,0.6150005805178219,0.6166666666666667,0.5983333333333333,0.6235119047619048,0.6166666666666667,0.7812996031746031,0.780875,0.6391947645468772,0.6416666666666667,0.6227777777777778,0.6547076612903225,0.6416666666666667,0.7586441798941799,0.77853125
