,whole,whole,random balanced,random balanced,random,random,smote balanced,smote balanced,smote,smote,cf_random,cf_random,cf_genetic,cf_genetic
,neg_root_mean_squared_error,r2,neg_root_mean_squared_error,r2,neg_root_mean_squared_error,r2,neg_root_mean_squared_error,r2,neg_root_mean_squared_error,r2,neg_root_mean_squared_error,r2,neg_root_mean_squared_error,r2
lr,-53.853445836765935,0.45260276297191926,-54.407337428744846,0.4412847146339104,-54.32989806940359,0.44287405035950067,-54.042277835641656,0.44875723982756854,-54.65127899375396,0.43626335419906026,-53.4490005783542,0.46079391485440846,-54.14844048475275,0.4465893492477374
ridge,-53.842869125425715,0.45351860738003746,-54.398790280805194,0.44146024416088825,-54.30559445509966,0.44337238170887583,-54.034442729561164,0.4489170677469363,-54.64464796629476,0.43640014610824895,-53.44342237006658,0.46090645753492754,-54.13343724204685,0.4468959805730178
lasso,-53.774195586097925,0.45421266732468857,-54.30854094915789,0.44331197745475126,-54.26601417329439,0.4441834749107205,-53.94849999808627,0.4506686878384728,-54.553050002824264,0.43828802837821945,-52.77135176085157,0.4743798028345948,-53.74064328387441,0.45489354068175836
rf,-53.76265249991498,0.4544469579158643,-53.811877575835055,0.4534474840122472,-52.98049644068,0.4702052458412874,-53.179821540068005,0.46621132174530455,-54.53039304888773,0.43875451153343525,-53.20191950128803,0.46576761614764783,-54.39782912640611,0.4414799812983491
xgb,-53.92463028871473,0.4511546875589725,-54.19804287018948,0.44557498720542876,-63.883239415259936,0.25435854558405635,-57.079988746814806,0.385044960962334,-54.383498031749475,0.44177422645597686,-52.98051360193563,0.48428810661696853,-52.409158787666954,0.47317513761114327
